IDpol,ClaimNb,ds,Exposure,y,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region
58048,0,19/02/2025,1,C,5,4,41,50,B3,Diesel,182,R24
58050,0,07/04/2025,1,C,7,3,71,50,B2,Regular,182,R24
58052,0,30/12/2024,1,C,6,3,61,50,B2,Diesel,182,R24
58054,0,11/06/2025,0.86,A,8,3,40,59,B1,Diesel,14,R24
58055,0,04/07/2025,0.13,A,8,3,40,53,B1,Diesel,14,R24
58057,0,21/04/2025,1,C,6,9,73,51,B2,Diesel,182,R24
58059,0,06/01/2025,0.52,A,7,8,36,50,B2,Regular,12,R24
58061,0,29/04/2025,1,A,8,7,50,50,B12,Regular,13,R24
58063,0,19/05/2025,0.64,C,6,26,18,55,B1,Regular,182,R24
58064,0,02/09/2025,0.04,C,6,11,18,55,B1,Diesel,182,R24
58065,0,17/06/2025,0.07,C,6,11,18,55,B1,Diesel,182,R24
58066,0,11/08/2025,0.24,C,6,11,18,100,B1,Diesel,182,R24
58070,0,29/07/2025,1,A,8,13,49,50,B13,Regular,12,R24
58072,0,14/08/2025,0.83,D,7,4,49,55,B10,Diesel,1060,R26
58074,0,06/08/2025,1,C,7,16,46,64,B2,Regular,182,R24
58076,0,12/08/2025,0.14,C,4,22,52,50,B1,Regular,182,R24
58077,0,22/11/2024,0.02,A,7,14,65,50,B10,Diesel,9,R24
58078,0,11/12/2024,1,A,7,4,27,85,B1,Regular,14,R24
58080,1,23/05/2025,1,A,7,3,52,50,B1,Diesel,14,R24
58082,0,08/04/2025,0.2,C,4,3,44,50,B6,Regular,182,R24
58084,1,15/04/2025,0.01,C,7,12,23,106,B2,Diesel,182,R24
58085,0,24/06/2025,1,E,5,1,46,50,B1,Diesel,4116,R24
58087,0,19/02/2025,1,D,6,3,42,50,B3,Regular,1109,R24
58089,1,07/04/2025,1,A,7,13,60,50,B1,Regular,11,R24
58091,0,30/12/2024,1,A,9,7,37,50,B3,Regular,14,R24
58093,0,11/06/2025,1,A,5,1,74,50,B2,Regular,14,R24
58095,0,04/07/2025,1,A,5,1,61,50,B2,Diesel,10,R24
58098,0,21/04/2025,1,A,4,14,52,50,B2,Regular,14,R24
58100,0,06/01/2025,1,C,7,4,78,50,B4,Regular,191,R24
58102,0,29/04/2025,1,A,4,5,31,50,B2,Regular,14,R24
58104,0,19/05/2025,1,A,6,2,62,50,B2,Diesel,10,R24
58106,0,02/09/2025,1,C,5,4,75,50,B2,Diesel,182,R24
58108,0,17/06/2025,0.91,A,6,9,66,50,B2,Diesel,27,R24
58109,0,11/08/2025,0.08,A,6,9,66,50,B2,Diesel,27,R24
58112,0,29/07/2025,0.36,A,5,7,34,50,B5,Diesel,14,R24
58113,0,14/08/2025,0.63,A,6,0,34,50,B5,Diesel,14,R24
58115,1,06/08/2025,1,A,6,12,41,50,B1,Regular,27,R24
58117,0,12/08/2025,0.25,C,7,12,37,67,B2,Regular,182,R24
58118,0,22/11/2024,0.25,C,7,8,37,51,B2,Regular,182,R24
58119,0,11/12/2024,0.18,A,4,3,52,50,B1,Regular,14,R24
58120,0,23/05/2025,0.81,A,4,0,52,50,B1,Regular,14,R24
58122,0,08/04/2025,1,A,7,1,37,51,B2,Diesel,26,R24
58124,0,15/04/2025,1,A,7,10,30,54,B1,Regular,15,R24
58126,0,24/06/2025,1,A,5,11,34,50,B1,Regular,14,R24
58128,0,19/02/2025,1,F,5,11,46,50,B1,Regular,27000,R11
58130,0,07/04/2025,1,A,7,3,40,50,B1,Diesel,14,R24
58132,0,30/12/2024,1,C,6,7,60,64,B1,Diesel,182,R24
58134,1,11/06/2025,1,C,5,2,60,54,B3,Diesel,182,R24
58136,0,04/07/2025,1,A,5,17,37,50,B1,Regular,13,R24
58138,0,21/04/2025,1,D,5,13,78,50,B2,Regular,614,R24
58140,0,06/01/2025,1,A,8,10,46,50,B13,Regular,12,R24
58142,0,29/04/2025,0.4,A,6,5,76,50,B2,Diesel,13,R24
58143,0,19/05/2025,0.59,A,6,2,76,50,B2,Diesel,13,R24
58145,0,02/09/2025,1,A,4,11,28,80,B1,Diesel,14,R24
58147,0,17/06/2025,0.08,A,5,1,32,90,B5,Diesel,20,R21
58148,0,11/08/2025,0.91,A,5,1,32,80,B5,Diesel,20,R21
58150,0,29/07/2025,0.06,A,6,10,40,63,B1,Diesel,14,R24
58151,0,14/08/2025,1,C,6,8,71,50,B2,Diesel,182,R24
58153,0,06/08/2025,0.48,A,4,10,25,72,B6,Regular,11,R24
58154,0,12/08/2025,1,A,5,2,60,50,B5,Diesel,11,R24
58158,0,22/11/2024,1,A,5,6,60,50,B5,Diesel,11,R24
58162,0,11/12/2024,1,C,6,5,40,50,B5,Regular,182,R24
58164,0,23/05/2025,0.33,C,5,6,40,50,B5,Diesel,182,R24
58165,0,08/04/2025,0.64,C,5,6,40,50,B5,Diesel,182,R24
58166,0,15/04/2025,0.02,C,6,0,40,50,B5,Diesel,182,R24
58168,0,24/06/2025,0.24,C,7,5,36,75,B1,Regular,182,R24
58169,0,19/02/2025,0.75,C,7,5,36,75,B1,Regular,182,R24
58171,0,07/04/2025,0.58,C,6,7,48,50,B2,Diesel,182,R24
58172,0,30/12/2024,0.41,C,6,7,48,50,B2,Diesel,182,R24
58174,0,11/06/2025,0.24,A,7,15,51,50,B2,Regular,27,R24
58175,0,04/07/2025,0.75,A,7,15,51,50,B2,Regular,27,R24
58177,0,21/04/2025,0.25,A,6,12,51,54,B1,Diesel,27,R24
58178,0,06/01/2025,1,A,5,2,77,50,B5,Diesel,27,R24
58180,0,29/04/2025,1,E,8,10,50,50,B1,Diesel,6257,R11
58182,0,19/05/2025,1,E,11,8,50,50,B10,Regular,6257,R11
58184,0,02/09/2025,0.25,A,7,15,64,50,B2,Regular,11,R24
58185,0,17/06/2025,0.83,B,7,16,47,50,B1,Regular,57,R24
58186,0,11/08/2025,0.16,B,7,13,47,50,B2,Regular,57,R24
58189,0,29/07/2025,1,C,7,5,30,51,B1,Diesel,467,R24
58191,0,14/08/2025,0.49,A,6,5,53,50,B1,Diesel,28,R24
58193,0,06/08/2025,0.69,C,6,11,34,58,B2,Diesel,182,R24
58194,0,12/08/2025,0.3,C,6,11,34,55,B2,Diesel,182,R24
58197,0,22/11/2024,1,A,4,13,36,50,B2,Regular,15,R24
58199,0,11/12/2024,1,A,6,13,30,64,B2,Diesel,10,R24
58201,0,23/05/2025,0.33,C,6,10,38,50,B2,Diesel,191,R24
58202,0,08/04/2025,0.66,C,6,10,38,50,B2,Diesel,191,R24
58204,0,15/04/2025,0.27,A,7,9,21,90,B1,Regular,11,R24
58205,0,24/06/2025,0.72,A,6,4,21,64,B2,Diesel,11,R24
58207,0,19/02/2025,1,A,6,4,60,50,B1,Diesel,11,R24
58209,0,07/04/2025,0.09,C,7,10,54,50,B2,Regular,182,R24
58210,0,30/12/2024,0.9,C,7,3,54,50,B2,Regular,182,R24
58212,0,11/06/2025,1,A,7,2,26,57,B2,Regular,14,R24
58214,0,04/07/2025,0.33,C,5,14,21,156,B1,Regular,399,R24
58215,0,21/04/2025,0.16,C,5,14,21,118,B1,Regular,399,R24
58216,0,06/01/2025,0.5,C,5,8,21,95,B5,Regular,399,R24
58218,0,29/04/2025,0.57,C,6,1,44,50,B5,Regular,182,R24
58219,0,19/05/2025,0.42,C,6,0,44,50,B5,Regular,182,R24
58222,0,02/09/2025,1,A,6,5,24,76,B1,Diesel,10,R24
58224,0,17/06/2025,1,A,6,6,43,50,B2,Diesel,13,R24
58226,0,11/08/2025,0.41,A,4,6,58,80,B2,Diesel,11,R24
58227,0,29/07/2025,0.58,A,4,6,58,76,B2,Diesel,11,R24
58229,1,14/08/2025,0.78,C,6,15,31,60,B10,Diesel,182,R24
58230,0,06/08/2025,1,A,4,18,60,50,B1,Regular,11,R24
58233,0,12/08/2025,0.64,C,6,11,40,50,B5,Regular,182,R24
58234,0,22/11/2024,0.35,C,7,3,40,50,B5,Regular,182,R24
58236,0,11/12/2024,1,A,9,5,68,50,B1,Regular,10,R24
58239,0,23/05/2025,0.05,A,7,19,30,81,B1,Regular,11,R24
58240,0,08/04/2025,0.94,A,5,14,30,68,B2,Diesel,11,R24
58242,0,15/04/2025,0.91,A,5,11,22,90,B13,Diesel,27,R24
58243,0,24/06/2025,1,A,11,5,80,50,B1,Regular,14,R24
58245,0,19/02/2025,1,C,6,6,43,50,B2,Diesel,153,R54
58247,0,07/04/2025,0.41,A,6,16,43,50,B1,Regular,11,R24
58248,0,30/12/2024,0.41,A,9,2,34,57,B2,Regular,14,R24
58249,0,11/06/2025,0.03,A,9,2,34,57,B2,Regular,14,R24
58250,0,04/07/2025,0.31,A,9,2,34,57,B2,Regular,14,R24
58251,0,21/04/2025,0.23,A,9,2,34,57,B2,Regular,14,R24
58253,0,06/01/2025,1,A,8,17,68,50,B1,Diesel,12,R24
58255,0,29/04/2025,0.51,A,5,12,55,50,B2,Diesel,12,R24
58256,0,19/05/2025,0.48,A,6,3,55,50,B2,Diesel,12,R24
58258,1,02/09/2025,0.48,C,4,6,46,50,B1,Regular,182,R24
58259,0,17/06/2025,0.42,C,4,6,46,50,B1,Regular,182,R24
58261,0,11/08/2025,1,C,6,2,47,54,B2,Regular,182,R24
58264,0,29/07/2025,1,A,7,8,68,50,B1,Regular,12,R24
58266,0,14/08/2025,1,C,7,5,39,50,B12,Regular,182,R24
58268,0,06/08/2025,1,A,7,17,32,64,B1,Regular,9,R24
58271,2,12/08/2025,1,B,4,16,45,58,B2,Regular,57,R24
58273,0,22/11/2024,1,C,6,13,42,50,B3,Regular,182,R24
58275,0,11/12/2024,0.58,B,6,3,27,68,B3,Diesel,74,R24
58276,0,23/05/2025,0.41,B,6,3,27,68,B3,Diesel,74,R24
58279,0,08/04/2025,0.7,A,6,4,52,50,B1,Diesel,27,R24
58280,0,15/04/2025,0.29,A,5,0,52,50,B1,Diesel,27,R24
58282,0,14/04/2025,1,A,7,8,46,50,B2,Diesel,11,R24
58284,0,25/03/2025,0.58,C,4,4,48,50,B2,Regular,182,R24
58285,0,14/05/2025,0.39,C,4,4,48,50,B2,Regular,182,R24
58287,0,18/06/2025,0.58,A,9,14,29,76,B1,Regular,15,R24
58288,1,14/11/2024,0.22,A,9,14,29,76,B1,Regular,15,R24
58289,0,30/01/2025,1,A,9,7,52,50,B1,Regular,27,R24
58292,0,10/06/2025,0.68,A,6,10,58,50,B1,Diesel,11,R24
58293,0,06/01/2025,1,C,8,12,71,50,B2,Regular,182,R24
58295,0,24/01/2025,1,C,6,2,23,76,B2,Diesel,298,R24
58298,0,21/05/2025,0.52,A,7,2,32,57,B1,Diesel,11,R24
58299,0,12/07/2025,0.47,A,5,0,32,54,B1,Diesel,11,R24
58302,0,16/07/2025,1,C,6,5,41,50,B1,Diesel,182,R24
58304,0,17/06/2025,1,A,4,17,60,50,B1,Regular,11,R24
58306,0,26/06/2025,1,A,5,10,39,50,B3,Regular,14,R24
58309,0,13/05/2025,1,C,7,2,52,50,B2,Regular,182,R24
58311,0,25/03/2025,0.8,A,4,18,27,72,B1,Regular,27,R24
58312,0,03/10/2024,0.19,A,4,18,27,64,B1,Regular,27,R24
58314,0,25/07/2025,1,C,8,8,45,50,B2,Diesel,136,R24
58316,0,30/05/2025,0.91,A,6,8,25,68,B3,Diesel,11,R24
58317,0,18/06/2025,0.08,A,6,8,25,60,B3,Diesel,11,R24
58319,1,16/01/2025,0.59,C,7,8,45,50,B2,Diesel,182,R24
58320,0,15/03/2025,0.29,C,7,4,45,50,B2,Diesel,182,R24
58322,0,09/05/2025,0.6,C,9,9,45,50,B2,Regular,182,R24
58324,0,29/03/2025,0.47,A,6,6,45,50,B2,Diesel,15,R24
58325,0,24/01/2025,1,C,4,2,57,50,B2,Regular,182,R24
58327,0,07/02/2025,1,A,4,10,53,85,B1,Regular,27,R24
58330,0,11/12/2024,0.74,C,5,6,47,50,B13,Diesel,182,R24
58331,1,24/01/2025,0.93,A,6,2,38,50,B5,Diesel,11,R24
58332,0,09/07/2025,1,A,11,5,56,50,B1,Diesel,10,R24
58334,0,11/02/2025,1,A,7,14,56,50,B5,Regular,10,R24
58336,0,12/05/2025,1,A,5,6,34,64,B4,Diesel,10,R24
58339,0,15/04/2025,1,A,8,29,37,51,B6,Regular,14,R24
58341,0,14/03/2025,0.55,B,6,11,30,57,B1,Diesel,57,R24
58342,0,02/06/2025,0.44,B,6,11,30,56,B1,Diesel,57,R24
58344,0,12/06/2025,1,C,5,5,22,100,B1,Regular,182,R24
58346,0,09/12/2024,0.19,A,5,15,20,95,B2,Regular,11,R24
58347,0,10/12/2024,0.58,A,7,11,20,90,B2,Regular,11,R24
58348,0,11/02/2025,0.16,A,7,11,20,85,B2,Regular,11,R24
58350,0,10/12/2024,1,A,4,10,23,72,B1,Regular,14,R24
58352,0,12/03/2025,1,B,6,7,51,50,B2,Diesel,79,R24
58355,0,20/06/2025,0.84,A,4,8,69,50,B2,Regular,27,R24
58356,0,05/04/2025,0.15,A,4,8,69,50,B2,Regular,27,R24
58358,0,10/07/2025,1,C,4,12,35,72,B5,Regular,182,R24
58360,0,09/01/2025,0.91,C,5,11,24,90,B2,Regular,421,R24
58361,0,12/04/2025,0.08,C,5,11,24,85,B2,Regular,421,R24
58364,0,28/01/2025,0.41,C,6,5,21,95,B2,Diesel,182,R24
58365,0,05/02/2025,0.58,C,6,5,21,80,B2,Diesel,182,R24
58367,0,17/06/2025,1,B,6,2,57,68,B3,Diesel,95,R26
58369,0,25/07/2025,1,A,7,22,47,50,B1,Regular,14,R24
58371,0,21/04/2025,0.05,C,5,1,51,50,B5,Diesel,182,R24
58372,0,27/05/2025,0.94,C,5,1,51,50,B5,Diesel,182,R24
58374,0,09/01/2025,0.83,E,5,7,32,50,B4,Diesel,3946,R82
58375,0,10/04/2025,0.16,E,10,3,32,50,B3,Diesel,3946,R82
58378,0,29/07/2025,1,A,7,5,39,68,B12,Regular,14,R24
58379,0,03/06/2025,0.09,C,5,21,32,95,B1,Regular,182,R24
58381,0,02/05/2025,0.2,A,7,10,29,95,B3,Regular,27,R24
58382,0,30/07/2025,1,E,4,4,32,50,B2,Regular,3946,R82
58385,0,24/03/2025,1,C,6,4,57,50,B2,Diesel,182,R24
58388,0,12/07/2025,1,A,6,13,52,50,B1,Regular,10,R24
58390,0,30/07/2025,1,A,7,6,52,50,B2,Diesel,10,R24
58392,0,25/08/2025,1,A,6,5,31,50,B2,Diesel,13,R24
58394,1,23/08/2025,1,C,6,9,38,56,B3,Regular,182,R24
58397,0,02/07/2025,1,C,5,6,37,50,B5,Diesel,182,R24
58399,0,01/07/2025,1,A,11,7,74,50,B1,Regular,20,R24
58401,0,03/07/2025,0.89,C,6,3,47,50,B1,Diesel,182,R24
58402,0,26/06/2025,0.1,C,7,1,47,50,B1,Diesel,182,R24
58404,0,12/08/2025,1,A,5,8,46,50,B6,Diesel,12,R24
58406,0,06/05/2025,1,A,8,15,52,50,B1,Regular,10,R24
58409,1,25/02/2025,1,C,5,11,52,50,B2,Diesel,182,R24
58411,0,26/06/2025,1,A,5,2,32,60,B1,Diesel,11,R24
58413,0,21/02/2025,1,A,5,5,32,57,B4,Diesel,11,R24
58415,0,10/06/2025,0.42,C,4,10,46,50,B3,Diesel,182,R24
58416,0,11/07/2025,1,A,8,9,63,50,B13,Regular,27,R24
58418,0,18/08/2025,1,A,7,15,39,50,B1,Regular,27,R24
58420,0,14/08/2025,1,A,7,5,40,50,B1,Diesel,11,R24
58422,0,18/08/2025,0.49,B,6,13,42,50,B6,Diesel,76,R24
58423,0,30/12/2024,0.5,B,6,13,42,50,B6,Diesel,76,R24
58425,0,18/02/2025,1,A,5,8,72,50,B2,Diesel,13,R24
58428,0,16/10/2024,1,A,7,10,49,50,B2,Diesel,12,R24
58430,0,09/04/2025,1,B,8,12,39,57,B1,Diesel,79,R24
58432,0,02/05/2025,0.17,A,5,6,26,90,B1,Regular,12,R24
58433,0,22/04/2025,0.82,A,6,3,26,80,B1,Diesel,12,R24
58435,0,07/02/2025,1,D,6,8,25,68,B6,Diesel,1982,R54
58438,0,12/06/2025,0.16,C,7,13,32,51,B2,Regular,182,R24
58439,0,06/11/2024,0.83,C,7,3,32,50,B2,Diesel,182,R24
58441,0,12/06/2025,1,A,6,1,64,50,B2,Diesel,13,R24
58443,0,24/06/2025,0.66,A,4,13,34,60,B6,Regular,14,R24
58444,0,29/05/2025,0.33,A,6,7,34,67,B1,Diesel,14,R24
58446,0,11/07/2025,0.66,A,4,19,26,95,B2,Regular,18,R24
58447,0,26/08/2025,0.24,A,4,19,26,95,B2,Regular,18,R24
58448,0,09/08/2025,0.08,A,4,23,26,85,B1,Regular,18,R24
58450,0,18/06/2025,1,C,8,17,33,50,B5,Regular,182,R24
58452,0,30/08/2025,0.24,C,10,13,33,54,B5,Regular,182,R24
58453,0,28/04/2025,0.5,C,10,13,33,54,B5,Regular,182,R24
58454,0,24/07/2025,0.25,C,10,13,33,50,B5,Regular,182,R24
58456,0,11/07/2025,1,A,6,6,55,50,B1,Diesel,11,R24
58458,0,28/04/2025,0.09,B,5,2,40,50,B3,Regular,57,R24
58459,0,15/04/2025,0.63,B,6,1,40,50,B5,Regular,57,R24
58460,0,27/06/2025,1,A,6,3,39,54,B1,Diesel,27,R24
58462,0,31/03/2025,1,A,6,11,53,50,B3,Regular,28,R24
58464,0,28/04/2025,0.24,A,9,11,34,50,B2,Regular,11,R24
58465,0,07/02/2025,0.75,A,9,11,34,50,B2,Regular,11,R24
58467,0,10/02/2025,0.25,B,7,15,33,80,B2,Diesel,79,R24
58468,0,22/02/2025,0.16,B,7,12,29,86,B2,Regular,75,R24
58469,0,22/07/2025,0.81,B,7,12,29,86,B2,Regular,75,R24
58470,0,02/08/2025,1,A,7,11,52,50,B1,Diesel,10,R24
58472,0,17/12/2024,1,E,8,9,51,54,B1,Diesel,4116,R24
58474,0,20/08/2025,1,A,6,5,51,50,B12,Regular,14,R24
58476,0,14/08/2025,1,C,5,6,72,50,B2,Diesel,182,R24
58479,0,25/02/2025,0.34,A,4,2,40,50,B1,Regular,27,R24
58480,0,20/05/2025,0.65,A,4,2,40,50,B1,Regular,27,R24
58482,0,11/08/2025,0.22,C,7,4,64,50,B2,Regular,182,R24
58483,0,16/07/2025,0.77,C,5,0,64,50,B2,Diesel,182,R24
58485,0,25/08/2025,1,C,6,3,35,50,B3,Diesel,182,R24
58487,0,27/05/2025,1,C,5,1,25,76,B6,Regular,182,R24
58490,0,10/01/2025,0.25,C,11,23,34,68,B1,Diesel,182,R24
58491,0,02/04/2025,0.7,E,6,4,33,64,B1,Diesel,4762,R93
58492,0,24/06/2025,0.29,E,6,4,33,57,B1,Diesel,4762,R93
58494,0,05/06/2025,0.45,E,5,2,38,63,B1,Diesel,3317,R93
58495,0,29/07/2025,0.55,D,4,6,46,50,B2,Diesel,824,R91
58496,0,23/05/2025,0.44,D,4,6,46,50,B2,Diesel,824,R91
58498,0,04/02/2025,1,E,7,10,39,50,B2,Diesel,3317,R93
58500,0,19/05/2025,1,E,4,11,41,50,B3,Regular,5433,R93
58502,0,12/06/2025,1,E,4,18,38,50,B1,Regular,3317,R93
58505,0,21/07/2025,0.12,C,9,8,26,76,B1,Regular,307,R93
58506,0,04/03/2025,0.8,C,9,12,54,50,B1,Regular,453,R93
58507,0,30/04/2025,1,C,4,12,44,50,B5,Diesel,453,R93
58509,0,26/05/2025,1,E,4,8,57,50,B1,Regular,4579,R93
58511,1,23/01/2025,0.51,E,7,10,46,50,B6,Regular,3317,R93
58512,0,28/08/2025,0.5,E,5,10,46,50,B6,Diesel,3317,R93
58513,0,07/08/2025,0.06,E,6,11,46,50,B3,Regular,3317,R93
58515,0,20/05/2025,1,E,7,9,46,50,B1,Regular,2054,R93
58518,0,16/07/2025,1,E,6,3,49,53,B1,Regular,4579,R93
58521,0,03/07/2025,1,D,4,4,25,76,B13,Regular,1250,R93
58524,0,17/12/2024,1,E,9,2,33,50,B2,Regular,4579,R93
58526,0,09/07/2025,0.45,E,6,9,51,50,B1,Diesel,2446,R93
58527,0,01/08/2025,0.39,E,7,4,51,50,B1,Diesel,2446,R93
58529,1,01/04/2025,1,D,4,9,23,112,B1,Regular,1328,R82
58531,0,22/07/2025,1,E,8,10,61,114,B1,Diesel,4762,R93
58534,0,10/02/2025,0.49,E,6,5,41,50,B1,Diesel,5433,R93
58535,0,18/01/2025,0.5,E,6,5,41,50,B1,Diesel,5433,R93
58538,0,13/03/2025,1,E,5,9,32,50,B5,Diesel,3317,R93
58540,0,13/05/2025,1,E,4,9,56,50,B2,Regular,3724,R11
58542,0,22/05/2025,1,E,8,10,27,68,B1,Diesel,2216,R93
58544,1,16/04/2025,1,C,6,14,60,50,B1,Regular,414,R93
58547,0,21/04/2025,0.69,E,5,16,37,57,B2,Regular,2216,R93
58548,0,02/08/2025,0.3,E,5,16,37,54,B2,Regular,2216,R93
58551,0,28/04/2025,0.37,E,5,12,39,50,B5,Diesel,3317,R93
58552,0,18/03/2025,0.23,E,6,10,39,50,B1,Diesel,3317,R93
58554,0,16/04/2025,0.81,E,7,5,45,50,B11,Regular,4762,R93
58555,0,04/03/2025,0.18,E,7,5,45,50,B11,Regular,4762,R93
58558,0,25/07/2025,0.82,E,10,13,45,50,B12,Diesel,2054,R93
58559,0,18/12/2024,0.17,E,10,13,45,50,B12,Diesel,2054,R93
58561,0,22/08/2025,1,C,6,7,49,56,B1,Regular,433,R93
58563,0,28/07/2025,1,E,6,7,32,63,B3,Diesel,3430,R93
58565,0,17/07/2025,0.01,E,8,5,50,50,B12,Regular,4579,R93
58566,0,09/06/2025,0.98,E,8,5,50,50,B12,Regular,4579,R93
58568,0,18/03/2025,1,C,4,12,37,50,B2,Regular,453,R93
58570,0,11/02/2025,1,E,7,5,56,50,B6,Diesel,2054,R93
58572,0,29/03/2025,0.05,E,7,5,21,156,B1,Regular,4762,R93
58573,0,31/07/2025,0.94,E,7,5,21,148,B1,Regular,4762,R93
58576,0,02/05/2025,1,E,5,4,33,50,B3,Diesel,4579,R93
58578,0,07/07/2025,0.24,D,9,6,45,50,B3,Regular,762,R93
58579,1,24/02/2025,0.75,D,9,6,45,50,B3,Regular,762,R93
58581,0,07/03/2025,0.19,E,5,14,34,50,B3,Regular,4579,R93
58582,0,02/05/2025,1,E,6,2,42,50,B2,Diesel,4579,R93
58584,0,20/05/2025,0.29,E,8,5,27,80,B4,Regular,2216,R93
58585,0,20/05/2025,0.7,E,8,5,27,80,B4,Regular,2216,R93
58588,0,24/06/2025,0.31,E,5,4,25,100,B5,Regular,4579,R93
58589,0,14/07/2025,1,C,7,6,26,68,B2,Diesel,307,R93
58591,0,19/02/2025,0.66,C,8,8,61,50,B1,Regular,414,R93
58592,0,08/08/2025,0.005464481,C,9,14,61,50,B2,Regular,414,R93
58593,0,01/07/2025,0.32,C,8,8,61,50,B1,Regular,414,R93
58595,0,27/03/2025,1,C,6,7,50,50,B2,Diesel,301,R93
58597,0,01/04/2025,0.81,E,8,9,31,50,B12,Regular,4579,R93
58598,0,19/05/2025,0.18,E,8,9,31,50,B12,Regular,4579,R93
58600,0,22/08/2025,1,E,7,5,34,50,B3,Regular,4579,R93
58602,0,09/06/2025,1,E,5,6,34,50,B1,Regular,4579,R93
58604,0,16/05/2025,1,A,5,12,44,50,B1,Regular,13,R93
58607,0,30/06/2025,1,C,5,5,50,50,B3,Diesel,301,R93
58609,0,03/07/2025,1,A,10,3,31,50,B12,Regular,46,R93
58612,0,30/05/2025,1,E,11,21,46,50,B6,Regular,3317,R93
58615,0,02/06/2025,1,E,5,1,58,50,B1,Diesel,4579,R93
58617,0,12/04/2025,0.56,E,4,8,53,126,B6,Regular,2216,R93
58618,0,11/08/2025,0.58,E,4,7,45,57,B5,Regular,4579,R93
58619,0,26/11/2024,0.41,E,4,7,45,50,B5,Regular,4579,R93
58621,0,27/05/2025,1,C,5,10,52,50,B2,Diesel,453,R93
58623,0,07/04/2025,0.7,C,6,14,54,50,B6,Diesel,453,R93
58624,0,03/06/2025,0.03,C,6,14,54,50,B6,Diesel,453,R93
58625,0,07/01/2025,0.96,D,4,9,36,71,B4,Diesel,1250,R93
58626,0,26/06/2025,0.03,D,7,2,36,110,B10,Regular,1250,R93
58628,0,14/03/2025,1,E,4,1,37,90,B4,Regular,2054,R93
58630,0,13/08/2025,1,C,6,3,69,50,B5,Diesel,101,R24
58632,0,19/08/2025,1,E,7,11,26,72,B2,Regular,4496,R11
58634,0,25/07/2025,0.74,A,6,1,49,50,B1,Diesel,3,R24
58635,0,12/06/2025,0.25,A,6,1,49,50,B1,Diesel,3,R24
58637,0,07/08/2025,0.47,D,5,12,35,50,B2,Regular,1109,R24
58638,0,04/08/2025,0.52,D,5,1,35,50,B10,Diesel,1109,R24
58642,0,17/06/2025,1,A,9,13,45,50,B2,Regular,26,R24
58645,0,17/01/2025,1,F,7,11,63,50,B2,Regular,27000,R11
58647,0,07/04/2025,1,C,7,5,51,50,B6,Regular,405,R24
58649,0,03/06/2025,1,D,6,14,47,50,B2,Regular,614,R24
58652,0,03/06/2025,1,B,7,7,27,64,B1,Diesel,76,R24
58654,0,02/04/2025,1,C,5,4,50,50,B1,Diesel,369,R24
58656,0,07/05/2025,0.14,C,7,7,39,68,B1,Regular,298,R24
58657,0,23/05/2025,1,C,5,10,49,50,B2,Diesel,298,R24
58659,0,28/07/2025,0.02,D,4,1,27,68,B3,Diesel,534,R11
58660,0,28/04/2025,0.97,D,4,1,27,51,B3,Diesel,534,R11
58662,0,19/08/2025,0.29,D,11,2,30,57,B3,Regular,1294,R72
58663,0,18/08/2025,0.3,D,12,2,30,50,B12,Diesel,1294,R72
58664,0,07/03/2025,0.16,D,12,2,30,50,B12,Diesel,1294,R72
58665,0,06/05/2025,0.17,D,12,2,30,50,B12,Diesel,1294,R72
58669,0,20/06/2025,1,A,6,1,29,64,B12,Regular,25,R24
58671,0,24/06/2025,0.09,D,7,14,45,90,B10,Regular,1313,R24
58672,0,08/11/2024,0.39,D,13,10,45,50,B10,Regular,1313,R24
58673,0,01/02/2025,0.5,D,13,10,45,76,B10,Regular,1313,R24
58675,0,01/08/2025,1,C,4,13,51,50,B1,Regular,254,R24
58677,0,27/05/2025,0.01,D,5,1,30,77,B1,Diesel,1398,R24
58678,0,18/07/2025,0.98,D,5,1,30,66,B1,Diesel,1398,R24
58681,0,13/07/2025,1,C,4,3,46,50,B1,Regular,109,R24
58683,0,30/04/2025,0.75,D,7,14,22,85,B1,Regular,1313,R24
58684,0,06/08/2025,0.04,D,7,14,22,85,B1,Regular,1313,R24
58685,0,21/11/2024,0.19,D,7,15,22,85,B1,Regular,1313,R24
58689,0,24/06/2025,1,B,4,3,51,50,B2,Regular,73,R24
58691,0,21/02/2025,1,A,5,6,30,57,B1,Diesel,15,R24
58695,0,21/08/2025,1,A,6,12,28,80,B1,Diesel,15,R24
58697,0,02/09/2025,1,D,5,9,24,90,B2,Diesel,563,R52
58699,0,24/04/2025,1,F,5,4,40,50,B1,Regular,27000,R11
58701,0,08/08/2025,1,C,4,10,32,71,B5,Regular,102,R24
58703,0,28/02/2025,0.77,A,7,2,57,62,B5,Regular,26,R24
58704,0,15/07/2025,0.22,A,7,2,57,50,B5,Regular,26,R24
58706,0,11/04/2025,1,D,5,4,38,50,B1,Regular,1313,R24
58708,0,07/02/2025,1,E,5,6,24,60,B6,Regular,2715,R93
58710,0,20/01/2025,0.34,D,7,13,26,68,B11,Diesel,1313,R24
58711,0,13/05/2025,0.51,D,6,5,26,60,B6,Diesel,1313,R24
58712,0,19/03/2025,0.79,A,7,3,45,50,B2,Regular,26,R24
58713,0,23/04/2025,0.2,A,7,3,45,50,B2,Regular,26,R24
